Number,Name,Date,Hour,RecordType,Hurclass,Lat,Lo,Maxwind,Minpress,
AL041952,BAKER,19520910,0,  , EX,57.7,43,45,-999,
AL051952,UNNAMED,19520908,0,  , TS,42,23,35,-999,
AL051952,UNNAMED,19520908,600,  , TS,41.8,25,35,-999,
AL051952,UNNAMED,19520908,1200,  , TS,41.6,27,40,-999,
AL051952,UNNAMED,19520908,1800,  , TS,41.1,28.1,40,-999,
AL051952,UNNAMED,19520909,0,  , TS,40.6,28.5,45,-999,
AL051952,UNNAMED,19520909,600,  , TS,40.3,27.6,45,-999,
AL051952,UNNAMED,19520909,1200,  , TS,40,26.5,45,-999,
AL051952,UNNAMED,19520909,1800,  , TS,39.8,26,40,-999,
AL051952,UNNAMED,19520910,0,  , TS,39.5,25.8,40,-999,
AL051952,UNNAMED,19520910,600,  , TS,39.3,25.4,35,-999,
AL051952,UNNAMED,19520910,1200,  , TS,39,25,35,-999,
AL051952,UNNAMED,19520910,1800,  , TD,38.6,24.4,30,-999,
AL051952,UNNAMED,19520911,0,  , TD,38.5,23.7,30,-999,
AL051952,UNNAMED,19520911,600,  , TD,38.7,23,30,-999,
AL051952,UNNAMED,19520911,1200,  , EX,38.7,22.3,30,-999,
AL051952,UNNAMED,19520911,1800,  , EX,38.3,20.3,35,-999,
AL051952,UNNAMED,19520912,0,  , EX,37.5,16.8,35,-999,
AL051952,UNNAMED,19520912,600,  , EX,37.3,13.9,35,-999,
AL051952,UNNAMED,19520912,1200,  , EX,37.2,11.2,35,-999,
AL051952,UNNAMED,19520912,1800,  , EX,37,9,35,-999,
AL051952,UNNAMED,19520913,0,  , EX,37.2,7.8,35,-999,
AL051952,UNNAMED,19520913,600,  , EX,39,5.8,35,-999,
AL051952,UNNAMED,19520913,1200,  , EX,41,3.8,35,-999,
AL051952,UNNAMED,19520913,1800,  , EX,41.7,2,35,-999,
AL051952,UNNAMED,19520914,0,  , EX,42.3,0.2,35,-999,
AL051952,UNNAMED,19520914,600,  , EX,43.2,359.1,35,-999,
AL051952,UNNAMED,19520914,1200,  , EX,44,358.4,35,-999,
AL061952,CHARLIE,19520924,0,  , TD,20,69.2,30,-999,
AL061952,CHARLIE,19520924,600,  , TD,20.8,70,30,-999,
AL061952,CHARLIE,19520924,1200,  , TD,21.7,70.8,30,-999,
AL061952,CHARLIE,19520924,1800,  , TS,22.7,71.7,35,-999,
AL061952,CHARLIE,19520925,0,  , TS,23.5,72.8,45,-999,
AL061952,CHARLIE,19520925,600,  , TS,24.5,73.4,50,-999,
AL061952,CHARLIE,19520925,1200,  , TS,25.5,74,60,-999,
AL061952,CHARLIE,19520925,1800,  , HU,26.5,74.6,70,993,
AL061952,CHARLIE,19520926,0,  , HU,27.2,74.9,75,989,
AL061952,CHARLIE,19520926,600,  , HU,27.9,74.8,85,-999,
AL061952,CHARLIE,19520926,1200,  , HU,29,74.3,95,969,
AL061952,CHARLIE,19520926,1800,  , HU,30.3,73.1,105,-999,
AL061952,CHARLIE,19520927,0,  , HU,31.5,71.6,105,-999,
AL061952,CHARLIE,19520927,600,  , HU,32.5,70.2,100,-999,
AL061952,CHARLIE,19520927,1200,  , HU,33.8,68.6,100,958,
AL061952,CHARLIE,19520927,1800,  , HU,35.1,65.9,95,-999,
AL061952,CHARLIE,19520928,0,  , HU,36.7,63,95,-999,
AL061952,CHARLIE,19520928,600,  , EX,38.4,60.8,90,-999,
AL061952,CHARLIE,19520928,1200,  , EX,39.5,58.7,85,-999,
AL061952,CHARLIE,19520928,1800,  , EX,39.9,57.1,85,-999,
AL061952,CHARLIE,19520929,0,  , EX,40.3,55.5,75,-999,
AL061952,CHARLIE,19520929,600,  , EX,40.6,54.1,70,-999,
AL061952,CHARLIE,19520929,1200,  , EX,40.6,52.9,65,-999,
AL061952,CHARLIE,19520929,1800,  , EX,40.4,51.5,60,-999,
AL061952,CHARLIE,19520930,0,  , EX,39.9,50.1,55,-999,
AL061952,CHARLIE,19520930,600,  , EX,39.7,48.6,50,-999,
AL061952,CHARLIE,19520930,1200,  , EX,39.5,47.2,45,-999,
AL061952,CHARLIE,19520930,1800,  , EX,39.5,46,40,-999,
AL061952,CHARLIE,19521001,0,  , EX,40,44.7,35,-999,
AL071952,DOG,19520924,1200,  , TD,12.6,48.7,30,-999,
AL071952,DOG,19520924,1800,  , TS,12.9,49.5,35,-999,
AL071952,DOG,19520925,0,  , TS,13.2,50.2,40,-999,
AL071952,DOG,19520925,600,  , TS,13.7,50.9,50,-999,
AL071952,DOG,19520925,1200,  , TS,14.2,51.6,50,-999,
AL071952,DOG,19520925,1800,  , TS,14.7,52.1,50,-999,
AL071952,DOG,19520926,0,  , TS,15.2,52.5,55,-999,
AL071952,DOG,19520926,600,  , TS,15.7,52.9,55,-999,
AL071952,DOG,19520926,1200,  , TS,16.2,53.4,55,-999,
AL071952,DOG,19520926,1800,  , TS,16.6,54,60,998,
AL071952,DOG,19520927,0,  , TS,17,54.6,60,-999,
AL071952,DOG,19520927,600,  , TS,17.5,55.1,55,-999,
AL071952,DOG,19520927,1200,  , TS,18,55.5,45,1002,
AL071952,DOG,19520927,1800,  , TS,18.7,55.9,45,1001,
AL071952,DOG,19520928,0,  , TS,19.3,56.3,40,-999,
AL071952,DOG,19520928,600,  , TS,19.9,56.7,40,-999,
AL071952,DOG,19520928,1200,  , TS,20.4,57,40,1001,
AL071952,DOG,19520928,1800,  , TS,20.8,57.5,35,-999,
AL071952,DOG,19520929,0,  , TS,21.1,57.9,35,-999,
AL071952,DOG,19520929,600,  , TS,21.3,58.2,35,-999,
AL071952,DOG,19520929,1200,  , TD,21.4,58.5,30,-999,
AL071952,DOG,19520929,1800,  , TD,21.5,58.9,30,1009,
AL071952,DOG,19520930,0,  , TD,21.7,59.2,30,-999,
AL071952,DOG,19520930,600,  , TD,21.9,59.4,30,-999,
AL071952,DOG,19520930,1200,  , TD,22.1,59.6,25,1008,
AL071952,DOG,19520930,1800,  , TD,22.2,59.8,25,-999,
AL081952,UNNAMED,19520925,1200,  , TD,12.4,22.7,25,-999,
AL081952,UNNAMED,19520925,1800,  , TD,12.6,23.9,30,-999,
AL081952,UNNAMED,19520926,0,  , TD,12.9,24.9,30,-999,
AL081952,UNNAMED,19520926,600,  , TS,13.2,25.7,35,-999,
AL081952,UNNAMED,19520926,1200,  , TS,13.5,26.3,35,-999,
AL081952,UNNAMED,19520926,1800,  , TS,13.8,26.8,40,-999,
AL081952,UNNAMED,19520927,0,  , TS,14.1,27.2,40,-999,
AL081952,UNNAMED,19520927,600,  , TS,14.5,27.4,40,-999,
AL081952,UNNAMED,19520927,1200,  , TS,15,27.5,40,-999,
AL081952,UNNAMED,19520927,1800,  , TS,15.7,27.4,35,-999,
AL081952,UNNAMED,19520928,0,  , TS,16.5,27.2,35,-999,
AL081952,UNNAMED,19520928,600,  , TD,17.3,27.1,30,-999,
AL081952,UNNAMED,19520928,1200,  , TD,18,27,30,-999,
AL081952,UNNAMED,19520928,1800,  , TD,18.7,27,30,-999,
AL081952,UNNAMED,19520929,0,  , TD,19.5,27,30,-999,
AL081952,UNNAMED,19520929,600,  , TD,20.3,27,30,-999,
AL081952,UNNAMED,19520929,1200,  , TD,21,27,30,-999,
AL081952,UNNAMED,19520929,1800,  , TD,21.7,27,25,-999,
AL081952,UNNAMED,19520930,0,  , TD,22.4,27,25,-999,
AL081952,UNNAMED,19520930,600,  , TD,23.2,27,25,-999,
AL081952,UNNAMED,19520930,1200,  , TD,24,27,25,-999,
AL091952,EASY,19521006,1200,  , TD,15.2,51,30,-999,
AL091952,EASY,19521006,1800,  , TD,15.3,51,30,-999,
AL091952,EASY,19521007,0,  , TS,15.4,50.9,35,-999,
AL091952,EASY,19521007,600,  , TS,15.7,50.8,40,-999,
AL091952,EASY,19521007,1200,  , TS,16.2,50.7,45,-999,
AL091952,EASY,19521007,1800,  , TS,16.7,50.6,50,995,
AL091952,EASY,19521008,0,  , TS,17.1,50.5,60,-999,
AL091952,EASY,19521008,600,  , HU,17.4,50.5,70,-999,
AL091952,EASY,19521008,1200,  , HU,17.7,50.5,80,-999,
AL091952,EASY,19521008,1800,  , HU,18,50.4,90,968,
AL091952,EASY,19521009,0,  , HU,18.1,50.1,85,-999,
AL091952,EASY,19521009,600,  , HU,18.1,49.8,75,-999,
AL091952,EASY,19521009,1200,  , TS,18,49.5,60,-999,
AL091952,EASY,19521009,1800,  , TS,17.7,49.4,40,1001,
AL091952,EASY,19521010,0,  , TS,17,49.5,40,-999,
AL091952,EASY,19521010,600,  , TS,16.3,49.7,40,-999,
AL091952,EASY,19521010,1200,  , TS,15.7,50.1,35,-999,
AL091952,EASY,19521010,1800,  , TS,15.4,50.5,35,-999,
AL091952,EASY,19521011,0,  , TS,15.2,51,35,-999,
AL091952,EASY,19521011,600,  , TD,14.9,51.9,30,-999,
AL091952,EASY,19521011,1200,  , TD,14.5,53,30,-999,
AL101952,FOX,19521020,1200,  , TD,11.4,77.7,25,-999,
AL101952,FOX,19521020,1800,  , TD,12.5,78.5,30,-999,
AL101952,FOX,19521021,0,  , TD,13.6,79.3,30,-999,
AL101952,FOX,19521021,600,  , TD,14.7,80.2,30,-999,
AL101952,FOX,19521021,1200,  , TS,15.7,81.1,35,-999,
AL101952,FOX,19521021,1800,  , TS,16.6,81.8,45,1003,
AL101952,FOX,19521022,0,  , TS,17,82,50,-999,
AL101952,FOX,19521022,600,  , TS,17.1,82,55,-999,
AL101952,FOX,19521022,1200,  , TS,17.2,82,55,-999,
AL101952,FOX,19521022,1800,  , TS,17.3,82,60,993,
AL101952,FOX,19521023,0,  , HU,17.6,82,75,-999,
AL101952,FOX,19521023,600,  , HU,17.9,82,95,-999,
AL101952,FOX,19521023,1200,  , HU,18.3,82,110,942,
AL101952,FOX,19521023,1800,  , HU,18.8,82,115,-999,
AL101952,FOX,19521024,0,  , HU,19.4,81.9,115,-999,
AL101952,FOX,19521024,600,  , HU,20,81.6,120,-999,
AL101952,FOX,19521024,1200,  , HU,21,81.3,120,940,
AL101952,FOX,19521024,1800, L, HU,22,80.9,125,934,
AL101952,FOX,19521025,0,  , HU,22.8,80.5,85,-999,
AL101952,FOX,19521025,600,  , HU,23.4,79.9,70,-999,
AL101952,FOX,19521025,1200,  , HU,23.9,79.3,65,-999,
AL101952,FOX,19521025,1800,  , TS,24.4,78.4,60,991,
AL101952,FOX,19521025,1900, L, TS,24.4,78.3,60,991,
AL101952,FOX,19521026,0,  , HU,24.7,77.5,65,-999,
AL101952,FOX,19521026,600,  , HU,24.8,76.6,75,-999,
AL101952,FOX,19521026,1000, L, HU,24.7,76.2,75,-999,
AL101952,FOX,19521026,1200,  , HU,24.6,75.9,75,-999,
AL101952,FOX,19521026,1500, L, HU,24.5,75.6,75,-999,
AL101952,FOX,19521026,1800,  , HU,24.4,75.2,70,-999,
AL101952,FOX,19521027,0,  , TS,24.4,74.5,55,994,
AL101952,FOX,19521027,600,  , TS,25.3,74.3,50,-999,
AL101952,FOX,19521027,1200,  , TS,26.4,74.2,45,-999,
AL101952,FOX,19521027,1800,  , EX,27.6,73.8,40,-999,
AL101952,FOX,19521028,0,  , EX,28.8,72.8,35,-999,
AL101952,FOX,19521028,600,  , EX,30,71.7,30,-999,
AL101952,FOX,19521028,1200,  , EX,31.4,70.4,25,-999,
AL111952,UNNAMED,19521124,1800,  , EX,22.5,60,30,-999,
AL111952,UNNAMED,19521125,0,  , EX,23.2,58.5,35,-999,
AL111952,UNNAMED,19521125,600,  , EX,24.1,57,40,-999,
AL111952,UNNAMED,19521125,1200,  , EX,25.1,56,45,-999,
AL111952,UNNAMED,19521125,1800,  , EX,26,55.3,45,-999,
AL111952,UNNAMED,19521126,0,  , TS,26.7,55,45,-999,
AL111952,UNNAMED,19521126,600,  , TS,27.4,54.8,45,992,
AL111952,UNNAMED,19521126,1200,  , TS,28,55.3,45,-999,
AL111952,UNNAMED,19521126,1800,  , TS,28.4,56.5,45,-999,
AL111952,UNNAMED,19521127,0,  , TS,28.8,58,50,-999,
AL111952,UNNAMED,19521127,600,  , TS,29.2,59.3,50,-999,
AL111952,UNNAMED,19521127,1200,  , TS,29.3,60.3,50,-999,
AL111952,UNNAMED,19521127,1800,  , TS,29,61.3,50,-999,
AL111952,UNNAMED,19521128,0,  , TS,28.4,62.3,50,-999,
AL111952,UNNAMED,19521128,600,  , TS,27.8,62.6,50,-999,
AL111952,UNNAMED,19521128,1200,  , TS,27.2,62.7,50,-999,
AL111952,UNNAMED,19521128,1800,  , TS,26.9,62.7,45,-999,
AL111952,UNNAMED,19521129,0,  , TS,26.6,62.4,45,-999,
AL111952,UNNAMED,19521129,600,  , TS,26.3,61.3,40,-999,
AL111952,UNNAMED,19521129,1200,  , TS,26.2,60.2,40,-999,
AL111952,UNNAMED,19521129,1800,  , TS,26.2,58.8,35,-999,
AL111952,UNNAMED,19521130,0,  , TS,26.2,57.6,35,-999,
AL111952,UNNAMED,19521130,600,  , TD,26.5,57,30,-999,
AL111952,UNNAMED,19521130,1200,  , TD,26.7,56.7,30,-999,
AL111952,UNNAMED,19521130,1800,  , EX,27,56.3,30,-999,
AL011953,ALICE,19530525,1800,  , TD,14.4,81.8,25,-999,
AL011953,ALICE,19530526,0,  , TD,14.9,82.3,30,-999,
AL011953,ALICE,19530526,600,  , TD,15.2,82.8,30,-999,
AL011953,ALICE,19530526,1200,  , TS,15.5,83.3,35,-999,
AL011953,ALICE,19530526,1800, L, TS,15.4,83.9,35,-999,
AL011953,ALICE,19530527,0,  , TS,15.1,84.5,35,-999,
AL011953,ALICE,19530527,600,  , TD,14.8,84.9,30,-999,
AL011953,ALICE,19530527,1200,  , TD,14.4,85,25,-999,
AL011953,ALICE,19530527,1800,  , TD,14,84.9,25,-999,
AL011953,ALICE,19530528,0,  , TD,13.6,84.5,25,-999,
AL011953,ALICE,19530528,600,  , TD,13.2,84,25,-999,
AL011953,ALICE,19530528,1200,  , TD,13.1,83.5,30,-999,
AL011953,ALICE,19530528,1800,  , TD,13.7,83,30,-999,
AL011953,ALICE,19530529,0,  , TD,14.7,82.5,30,-999,
AL011953,ALICE,19530529,600,  , TD,15.9,82.1,30,-999,
AL011953,ALICE,19530529,1200,  , TD,17.3,82.1,30,-999,
AL011953,ALICE,19530529,1800,  , TS,18.2,82.2,35,-999,
AL011953,ALICE,19530530,0,  , TS,19,82.5,35,-999,
AL011953,ALICE,19530530,600,  , TS,19.7,83.1,35,-999,
AL011953,ALICE,19530530,1200,  , TS,20.2,83.7,40,-999,
AL011953,ALICE,19530530,1800,  , TS,20.5,84,40,1000,
AL011953,ALICE,19530531,0,  , TS,20.9,84.1,45,-999,
AL011953,ALICE,19530531,600,  , TS,21.3,84.2,45,-999,
AL011953,ALICE,19530531,1200,  , TS,21.8,84.3,45,-999,
AL011953,ALICE,19530531,1300, L, TS,21.9,84.3,45,-999,
AL011953,ALICE,19530531,1800,  , TS,22.2,84.5,40,1003,
AL011953,ALICE,19530601,0,  , TS,22.7,84.7,45,-999,
AL011953,ALICE,19530601,600,  , TS,23.3,84.8,45,-999,
AL011953,ALICE,19530601,1200,  , TS,23.9,85,50,-999,
AL011953,ALICE,19530601,1800,  , TS,24.2,85.4,50,997,
AL011953,ALICE,19530602,0,  , TS,24,85.2,50,996,
AL011953,ALICE,19530602,600,  , TS,23.5,84.9,50,-999,
AL011953,ALICE,19530602,1200,  , TS,23.2,84.6,45,-999,
AL011953,ALICE,19530602,1800,  , TS,23.1,84.3,40,999,
AL011953,ALICE,19530603,0,  , TS,23,84,40,-999,
AL011953,ALICE,19530603,600,  , TS,23.1,83.7,40,-999,
AL011953,ALICE,19530603,1200,  , TS,23.2,83.4,40,-999,
AL011953,ALICE,19530603,1800,  , TS,23.4,82.9,40,-999,
AL011953,ALICE,19530604,0,  , TS,23.6,82.8,40,-999,
AL011953,ALICE,19530604,600,  , TS,24,83.2,45,-999,
AL011953,ALICE,19530604,1200,  , TS,24.5,83.8,50,-999,
AL011953,ALICE,19530604,1800,  , TS,25.2,84.4,50,-999,
AL011953,ALICE,19530605,0,  , TS,25.9,85,55,-999,
AL011953,ALICE,19530605,600,  , TS,26.6,85.7,55,-999,
AL011953,ALICE,19530605,1200,  , TS,27.3,85.8,60,-999,
AL011953,ALICE,19530605,1800,  , TS,28,85.8,60,-999,
AL011953,ALICE,19530606,0,  , TS,28.7,85.8,55,994,
AL011953,ALICE,19530606,600,  , TS,29.3,85.9,50,-999,
AL011953,ALICE,19530606,1200,  , TS,29.8,85.9,45,-999,
AL011953,ALICE,19530606,1700, L, TS,30.3,85.9,40,-999,
AL011953,ALICE,19530606,1800,  , TS,30.4,85.9,40,-999,
AL011953,ALICE,19530607,0,  , TD,30.8,85.8,25,-999,
AL011953,ALICE,19530607,600,  , TD,31.1,85.5,20,-999,
AL021953,UNNAMED,19530711,1800,  , TD,26.1,81.3,25,-999,
AL021953,UNNAMED,19530712,0,  , TD,26.6,80.9,30,-999,
AL021953,UNNAMED,19530712,600,  , TD,27.2,80.5,30,-999,
AL021953,UNNAMED,19530712,1200,  , TS,27.7,80.1,35,-999,
AL021953,UNNAMED,19530712,1800,  , TS,28.2,79.2,35,-999,
AL021953,UNNAMED,19530713,0,  , TS,28.7,78.3,35,-999,
AL021953,UNNAMED,19530713,600,  , TS,29.1,77.4,35,-999,
AL021953,UNNAMED,19530713,1200,  , TS,29.5,76.3,35,-999,
AL021953,UNNAMED,19530713,1800,  , TS,30.2,75.2,40,-999,
AL021953,UNNAMED,19530714,0,  , TS,30.9,74.3,40,-999,
AL021953,UNNAMED,19530714,600,  , TS,32,74,40,-999,
AL021953,UNNAMED,19530714,1200,  , TS,33.1,73.8,40,-999,
AL021953,UNNAMED,19530714,1800,  , TS,34.3,73.6,40,-999,
AL021953,UNNAMED,19530715,0,  , TS,35.6,73.3,40,-999,
AL021953,UNNAMED,19530715,600,  , TS,36.9,72.5,45,-999,
AL021953,UNNAMED,19530715,1200,  , EX,38.2,71.7,45,-999,
AL021953,UNNAMED,19530715,1800,  , EX,39.7,70.5,45,-999,
AL021953,UNNAMED,19530716,0,  , EX,41.4,68.6,45,-999,
AL031953,BARBARA,19530811,600,  , TD,22.8,74.4,25,-999,
AL031953,BARBARA,19530811,1200,  , TD,23.8,74.6,30,-999,
AL031953,BARBARA,19530811,1800,  , TS,25.2,74.8,40,-999,
AL031953,BARBARA,19530812,0,  , TS,26.6,75,45,-999,
AL031953,BARBARA,19530812,600,  , TS,27.9,75.3,55,-999,
AL031953,BARBARA,19530812,1200,  , TS,29.1,75.6,60,1005,
AL031953,BARBARA,19530812,1800,  , HU,29.8,75.9,65,-999,
AL031953,BARBARA,19530813,0,  , HU,30.5,76.1,65,1002,
AL031953,BARBARA,19530813,600,  , HU,31.3,76.3,65,-999,
AL031953,BARBARA,19530813,1200,  , HU,32.3,76.5,65,995,
AL031953,BARBARA,19530813,1800,  , HU,33.4,76.4,70,987,
AL031953,BARBARA,19530814,0,  , HU,34.6,76.2,80,-999,
AL031953,BARBARA,19530814,300, L, HU,35,76.1,80,-999,
AL031953,BARBARA,19530814,500, L, HU,35.4,76.1,75,-999,
AL031953,BARBARA,19530814,600,  , HU,35.6,76,75,-999,
AL031953,BARBARA,19530814,900, L, HU,36.1,75.9,70,-999,
AL031953,BARBARA,19530814,1200,  , HU,36.6,75.7,75,-999,
AL031953,BARBARA,19530814,1800,  , HU,37.6,74.9,80,973,
AL031953,BARBARA,19530815,0,  , HU,38.7,73,75,-999,
AL031953,BARBARA,19530815,600,  , HU,40.1,70.5,70,-999,
AL031953,BARBARA,19530815,1200,  , TS,41.5,67.7,60,-999,
AL031953,BARBARA,19530815,1800,  , TS,43.1,64.1,60,-999,
AL031953,BARBARA,19530816,0,  , EX,46,60.5,55,-999,
AL031953,BARBARA,19530816,600,  , EX,49,59.3,50,-999,
AL031953,BARBARA,19530816,1200,  , EX,52.8,59.1,45,-999,
AL031953,BARBARA,19530816,1800,  , EX,54,59,45,-999,
AL041953,CAROL,19530828,600,  , TD,14,20.5,25,-999,
AL041953,CAROL,19530828,1200,  , TD,13.9,21.6,25,-999,
AL041953,CAROL,19530828,1800,  , TD,13.8,22.8,25,-999,
AL041953,CAROL,19530829,0,  , TD,13.7,24,25,-999,
AL041953,CAROL,19530829,600,  , TD,13.6,25.3,30,-999,
AL041953,CAROL,19530829,1200,  , TD,13.5,26.7,30,-999,
AL041953,CAROL,19530829,1800,  , TD,13.6,28.2,30,-999,
AL041953,CAROL,19530830,0,  , TD,13.8,29.9,30,-999,
AL041953,CAROL,19530830,600,  , TD,13.9,31.6,30,-999,
AL041953,CAROL,19530830,1200,  , TD,14,33.3,30,-999,
AL041953,CAROL,19530830,1800,  , TD,14,35,30,-999,
AL041953,CAROL,19530831,0,  , TD,14,36.7,30,-999,
AL041953,CAROL,19530831,600,  , TS,14,38.4,35,-999,
AL041953,CAROL,19530831,1200,  , TS,14,40.1,40,-999,
AL041953,CAROL,19530831,1800,  , TS,14,41.8,50,-999,
AL041953,CAROL,19530901,0,  , TS,14,43.4,60,-999,
AL041953,CAROL,19530901,600,  , HU,14,45,70,-999,
AL041953,CAROL,19530901,1200,  , HU,14,46.6,80,-999,
AL041953,CAROL,19530901,1800,  , HU,14.1,48.2,90,-999,
AL041953,CAROL,19530902,0,  , HU,14.4,49.7,100,-999,
AL041953,CAROL,19530902,600,  , HU,15,51.2,110,-999,
AL041953,CAROL,19530902,1200,  , HU,15.7,52.7,120,944,
AL041953,CAROL,19530902,1800,  , HU,16.5,54.3,125,-999,
AL041953,CAROL,19530903,0,  , HU,17.3,55.9,130,-999,
AL041953,CAROL,19530903,600,  , HU,18.2,57.3,135,-999,
AL041953,CAROL,19530903,1200,  , HU,19.1,58.7,140,-999,
AL041953,CAROL,19530903,1800,  , HU,20,60.1,140,929,
AL041953,CAROL,19530904,0,  , HU,21.2,61.3,135,-999,
AL041953,CAROL,19530904,600,  , HU,22.4,62.4,125,-999,
AL041953,CAROL,19530904,1200,  , HU,23.6,63.2,120,-999,
AL041953,CAROL,19530904,1800,  , HU,24.9,64,115,942,
AL041953,CAROL,19530905,0,  , HU,26.2,64.8,115,-999,
AL041953,CAROL,19530905,600,  , HU,27.5,65.7,115,-999,
AL041953,CAROL,19530905,1200,  , HU,28.8,66.5,110,945,
AL041953,CAROL,19530905,1800,  , HU,29.9,67.2,105,-999,
AL041953,CAROL,19530906,0,  , HU,31,67.9,100,-999,
AL041953,CAROL,19530906,600,  , HU,32.2,68.6,95,-999,
AL041953,CAROL,19530906,1200,  , HU,33.4,69.4,90,-999,
AL041953,CAROL,19530906,1800,  , HU,35,70,85,962,
AL041953,CAROL,19530907,0,  , HU,37,70.5,80,-999,
AL041953,CAROL,19530907,600,  , HU,38.8,70,75,-999,
AL041953,CAROL,19530907,1200,  , HU,40.6,68.4,75,-999,
AL041953,CAROL,19530907,1800,  , HU,43.4,66.8,75,-999,
AL041953,CAROL,19530907,2000, L, HU,44.2,66.4,75,-999,
AL041953,CAROL,19530907,2200, L, HU,45.3,65.8,70,-999,
AL041953,CAROL,19530908,0,  , TS,46.4,65.2,60,-999,
AL041953,CAROL,19530908,600,  , EX,49.1,63,50,-999,
AL041953,CAROL,19530908,1200,  , EX,51.8,60.8,45,-999,
AL041953,CAROL,19530908,1800,  , EX,54.5,58.4,45,-999,
AL041953,CAROL,19530909,0,  , EX,57,56.2,45,-999,
AL041953,CAROL,19530909,600,  , EX,59.5,54.1,45,-999,
AL041953,CAROL,19530909,1200,  , EX,61.8,52,45,-999,
AL051953,UNNAMED,19530829,1800,  , TD,26.3,80.9,25,1007,
AL051953,UNNAMED,19530830,0,  , TD,26.9,79.3,30,-999,
AL051953,UNNAMED,19530830,600,  , TD,27.2,78.4,30,-999,
AL051953,UNNAMED,19530830,1200,  , TD,27.5,77.7,30,-999,
AL051953,UNNAMED,19530830,1800,  , TS,27.8,77.5,35,-999,
AL051953,UNNAMED,19530831,0,  , TS,28.1,77.8,35,-999,
AL051953,UNNAMED,19530831,600,  , TS,28.6,78.1,35,-999,
AL051953,UNNAMED,19530831,1200,  , TS,29.2,78.6,35,-999,
AL051953,UNNAMED,19530831,1800,  , TS,30,79.3,35,1008,
AL051953,UNNAMED,19530901,0,  , TS,30.7,80,35,-999,
AL051953,UNNAMED,19530901,600,  , TD,31.4,80.8,30,-999,
AL051953,UNNAMED,19530901,1200,  , TD,32.2,81.7,30,-999,
AL051953,UNNAMED,19530901,1800,  , TD,32.5,82.8,25,-999,
AL061953,DOLLY,19530908,600,  , TD,18.3,65.1,30,-999,
AL061953,DOLLY,19530908,1200,  , TS,18.7,66.4,35,-999,
AL061953,DOLLY,19530908,1800,  , TS,19.1,67.5,40,-999,
AL061953,DOLLY,19530909,0,  , TS,19.6,68.5,45,-999,
AL061953,DOLLY,19530909,600,  , TS,20.2,69,45,-999,
AL061953,DOLLY,19530909,1200,  , TS,20.7,69.4,50,1005,
AL061953,DOLLY,19530909,1800,  , TS,21.3,69.7,55,-999,
AL061953,DOLLY,19530910,0,  , TS,22.1,69.9,60,-999,
AL061953,DOLLY,19530910,600,  , TS,23,70.1,60,999,
AL061953,DOLLY,19530910,1200,  , HU,23.9,70.5,65,990,
AL061953,DOLLY,19530910,1800,  , HU,24.9,70.8,65,989,
AL061953,DOLLY,19530911,0,  , HU,25.9,70.5,65,-999,
AL061953,DOLLY,19530911,600,  , HU,27,69.9,65,-999,
AL061953,DOLLY,19530911,1200,  , HU,28.5,69,65,-999,
AL061953,DOLLY,19530911,1800,  , HU,29.9,67.8,65,-999,
AL061953,DOLLY,19530912,0,  , TS,31.3,66.3,60,-999,
AL061953,DOLLY,19530912,500, L, TS,32.3,64.8,55,996,
AL061953,DOLLY,19530912,600,  , TS,32.7,64.4,55,996,
AL061953,DOLLY,19530912,1200,  , TS,34.7,61.8,55,994,
AL061953,DOLLY,19530912,1800,  , TS,36.8,59.1,55,-999,
AL061953,DOLLY,19530913,0,  , EX,38.5,56.4,50,-999,
AL061953,DOLLY,19530913,600,  , EX,40,53.3,50,-999,
AL061953,DOLLY,19530913,1200,  , EX,41.5,49.5,50,-999,
AL061953,DOLLY,19530913,1800,  , EX,42.4,46.3,55,-999,
AL061953,DOLLY,19530914,0,  , EX,42.8,44.1,55,-999,
AL061953,DOLLY,19530914,600,  , EX,43.2,42.1,50,-999,
AL061953,DOLLY,19530914,1200,  , EX,43.2,40.7,45,-999,
AL061953,DOLLY,19530914,1800,  , EX,43,39.3,45,-999,
AL061953,DOLLY,19530915,0,  , EX,43,37.8,45,-999,
AL061953,DOLLY,19530915,600,  , EX,43,36.2,45,-999,
AL061953,DOLLY,19530915,1200,  , EX,43.3,34.4,45,-999,
AL061953,DOLLY,19530915,1800,  , EX,43.2,31.9,40,-999,
AL061953,DOLLY,19530916,0,  , EX,42.6,28.3,40,-999,
AL061953,DOLLY,19530916,600,  , EX,42.3,26.1,35,-999,
AL061953,DOLLY,19530916,1200,  , EX,42,23.8,30,-999,
AL071953,EDNA,19530915,0,  , TS,18.9,64,45,-999,
AL071953,EDNA,19530915,600,  , TS,19.9,65.3,55,-999,
AL071953,EDNA,19530915,1200,  , HU,20.9,66.8,65,995,
AL071953,EDNA,19530915,1800,  , HU,21.9,68,75,987,
AL071953,EDNA,19530916,0,  , HU,22.9,69.1,75,-999,
AL071953,EDNA,19530916,600,  , HU,23.7,70,80,-999,
AL071953,EDNA,19530916,1200,  , HU,24.6,70.8,80,977,
AL071953,EDNA,19530916,1800,  , HU,25.8,71.1,90,969,
AL071953,EDNA,19530917,0,  , HU,27.1,70.8,95,-999,
AL071953,EDNA,19530917,600,  , HU,28.2,70.4,95,-999,
AL071953,EDNA,19530917,1200,  , HU,29.3,69.1,95,966,
